curs
60.9817
60.5632
60.2650
60.0439
60.1050
60.1195
60.2494
60.6289
60.4873
60.0418
59.7011
59.4348
59.4305
58.6646
58.4256
58.7499
58.5116
58.4025
58.4183
58.7578
58.6690
58.3476
58.2696
58.7903
58.3122
59.0678
58.7939
58.6507
58.6610
58.3051
58.0635
58.0385
57.9730
57.8879
58.0405
58.1412
58.2067
58.2149
58.1339
58.7032
59.2422
59.5632
59.3287
59.0531
59.3083
59.3159
58.9566
59.2800
58.9424
58.5893
58.0914
57.7780
57.9093
57.8279
57.9736
58.2356
57.7765
58.2298
58.4437
57.9599
57.7289
57.4814
57.4616
57.2633
58.2678
58.5438
58.5150
57.9977
57.5339
57.4269
57.7066
57.5500
57.2023
57.3172
57.6013
57.3238
57.5843
57.9585
57.7349
58.2446
58.4261
58.8982
58.7011
58.3448
58.0131
58.0291
58.2249
58.0403
58.2021
58.2069
58.0791
58.2885
58.7263
58.8345
58.9022
58.3966
58.7179
59.1298
59.1022
59.8033
60.6571
60.3919
59.5320
59.2784
58.6671
57.9385
57.9870
58.2781
58.6702
58.7628
58.9853
59.1095
59.0237
59.1576
58.8679
58.9156
58.6759
58.4967
58.8176
58.7203
59.1917
58.8669
58.7242
58.1208
58.7946
59.5772
58.7275
57.4953
57.5998
57.2630
57.2606
57.5044
57.0108
56.9350
56.9144
57.1297
56.7267
56.8508
57.3873
57.5426
57.8381
57.6942
57.3736
57.6972
56.5015
56.6168
56.4379
57.0541
57.2393
57.3169
56.3465
56.5360
56.1363
55.7520
55.7079
55.7740
55.1032
55.2863
55.6026
55.0392
54.9438
55.0889
55.1841
54.9749
55.1272
54.8476
55.2556
54.7180
54.7120
54.1409
53.7315
53.4735
53.2917
53.0525
52.5329
52.5524
53.0074
52.7774
52.6895
52.1353
52.1769
52.1202
52.3364
52.5076
52.4001
53.1144
52.7046
51.9719
51.9215
51.9824
51.4997
51.1677
50.6176
50.9543
50.7315
50.9041
51.1774
51.2090
51.3748
51.4074
51.3641
51.5450
51.3040
51.2421
50.9909
50.9679
50.9403
51.1185
50.5483
51.0532
50.8397
51.3850
51.5749
51.6187
51.1473
51.1511
51.2261
50.9000
51.9334
51.9273
51.8912
52.1185
52.4585
52.3640
52.4144
52.9248
52.6212
52.6228
52.3814
52.8732
53.1925
53.0070
52.9602
53.1022
54.4079
53.6638
53.0862
52.4836
52.9421
52.7059
52.7788
52.6416
52.8571
53.0921
53.9068
53.8004
54.1244
55.2941
55.3525
54.3094
54.7261
55.9695
54.8449
55.3303
54.1087
52.7105
53.4628
52.8969
53.7755
52.1389
52.7586
50.4314
49.3810
49.4747
49.7408
49.7580
49.8481
49.2122
49.3133
48.8755
48.4887
48.0921
48.1385
48.0991
47.8089
47.8823
47.9903
47.5253
48.1000
47.9408
47.6982
47.2910
47.5351
47.7883
48.2442
47.7562
47.6858
47.3898
47.6056
47.3226
47.0845
47.0756
47.2812
47.3116
47.0422
47.2135
47.2122
47.0137
46.9741
46.6565
46.8803
46.9406
47.4446
47.3611
47.3414
46.9608
46.8791
47.2468
47.3419
47.5048
47.6697
47.5303
47.4307
47.7836
47.5157
48.0183
48.0391
48.0711
48.0649
48.3595
48.4132
48.3249
48.2510
48.4940
48.2398
48.2176
48.1936
48.1057
47.9823
48.0034
47.9662
48.1508
48.2836
48.2365
48.2575
48.4203
48.4243
48.1946
48.3194
48.3129
48.3865
48.3155
48.1523
48.7043
48.4574
48.8291
48.8872
48.8564
48.9832
48.8114
48.7207
48.6087
48.6128
48.6862
48.5288
48.6802
48.5748
48.7246
48.3867
48.6523
48.9272
48.7723
48.6535
48.8030
48.8863
49.4521
49.0332
48.8260
48.5935
48.5052
48.4104
48.0727
48.0828
48.1187
48.3365
48.5670
48.4044
48.1569
48.7494
49.4545
49.7280
49.6203
49.8062
49.9872
50.0135
49.9063
50.1178
49.9801
49.9622
50.2425
49.9231
50.0384
49.6303
49.2786
49.3492
49.8143
50.1231
50.1794
49.5727
49.5642
49.2397
49.4734
49.4174
49.3491
49.0325
48.9607
49.4262
49.1460
48.8937
48.2932
48.2444
48.1165
48.1877
47.8998
48.0905
48.0519
48.0653
48.2809
48.2402
48.1150
48.2006
48.1141
48.2217
48.3953
48.2679
48.6160
48.5762
48.8788
48.6675
48.4794
48.4141
48.1689
48.1439
48.1787
48.0271
47.7303
47.4557
47.7093
47.8471
47.9919
47.8208
47.9505
47.9597
48.2967
48.5039
48.6471
48.8443
48.7078
48.6458
48.6765
48.5084
48.4980
48.3248
48.1878
48.0412
47.9669
47.9426
48.0305
47.9062
48.0821
48.0617
48.0292
47.9542
48.1107
48.1361
48.4926
48.7348
48.4719
48.5351
48.4933
48.0388
48.0408
48.0010
47.8858
47.5439
47.7403
47.7333
47.8422
47.9377
48.0284
47.9670
48.1755
48.3310
48.2282
48.5906
48.6969
48.8268
48.9685
48.9129
48.9586
49.1204
49.0387
48.2052
48.2619
48.2214
47.8832
48.0692
47.7146
47.8975
48.1897
48.2496
48.5615
49.2065
49.1339
49.1009
49.0692
49.2555
49.0699
49.2652
49.3072
49.4890
50.0910
50.0262
49.9787
49.6769
49.7016
49.5312
49.7156
49.9596
49.9564
50.0620
50.1085
50.2211
49.6660
49.4579
49.4254
49.6302
49.8188
49.7904
49.9879
50.0847
49.9582
49.7963
49.8783
50.0009
49.8488
49.5095
49.3913
49.7688
49.8987
49.9913
49.9856
49.9540
50.3862
50.6050
50.6231
50.6983
50.5256
50.6566
50.9614
51.0814
50.6517
50.6705
50.5402
50.3736
50.3617
49.9637
49.8160
49.7989
49.7802
49.6329
49.6181
49.6468
49.5878
49.7421
49.9684
49.7226
50.3043
50.4224
50.3472
50.0139
50.2482
50.2316
50.3354
50.4224
49.7586
49.5594
49.6600
49.8420
50.1619
50.1811
50.3941
51.3654
51.1574
51.1157
50.6783
50.5462
50.3902
50.3289
50.2336
50.0623
49.9666
50.1978
50.2427
49.9426
50.4625
50.1259
49.8855
49.9094
50.4013
50.4056
50.5078
50.4896
50.4727
50.6721
51.1943
51.0909
51.1739
51.5103
51.4971
51.4025
50.9853
50.8198
51.1581
50.4078
50.4448
50.7748
50.7748
51.1436
51.3603
51.4931
51.7410
52.0088
52.3375
52.5412
52.7693
53.3288
53.2530
53.0150
52.5692
51.8030
51.8815
51.9468
51.9074
52.2818
52.6381
52.7235
52.0154
51.7319
51.8241
52.5586
51.8808
51.5685
51.4282
50.9296
50.9779
50.7743
50.9880
51.8336
50.9966
50.8832
48.6423
48.9995
48.7992
48.7215
48.4951
48.0410
47.7739
48.0414
48.1847
48.2464
47.9979
47.7525
48.1198
47.9016
47.8736
47.4793
47.5588
47.3607
47.2349
47.1581
47.2588
47.5693
48.0381
48.0634
48.1287
48.0702
48.0318
47.9382
47.4673
47.4303
47.3993
47.2182
47.3947
47.5808
47.9063
47.8507
48.3717
48.1558
47.7237
48.0110
48.3910
48.2420
48.1543
47.7132
47.8925
47.9887
47.9327
48.0167
48.3012
48.1120
48.1491
47.9340
47.7956
47.7668
47.8181
48.0102
48.6295
48.3422
48.4267
48.4851
48.3005
48.3699
48.3971
48.9071
48.5488
48.7522
49.1188
49.4247
48.3504
48.6437
48.7256
48.0204
48.0439
48.3374
48.4110
48.2428
48.9261
48.6517
49.3928
48.8557
49.2743
50.8030
49.1450
45.8018
45.2564
45.0897
45.0617
44.6858
44.4863
44.5156
44.7217
44.6165
44.4870
44.3541
44.2589
44.1263
44.0983
44.1562
43.8526
44.0063
44.0198
43.9432
44.2874
44.1593
43.9399
43.5116
44.2464
44.1324
43.9649
44.1389
43.8809
44.2762
44.7041
44.7396
44.9000
44.9062
45.2291
45.3860
45.7862
45.9368
46.1222
46.1461
45.8054
45.5189
45.6916
45.5867
45.6135
45.7000
45.7413
45.4990
45.5759
45.3266
45.3894
45.4675
45.1689
45.3953
45.5703
45.6525
45.4631
45.3825
45.2884
45.1515
45.3174
45.6668
45.8793
45.9258
45.7120
45.3862
45.4136
45.7395
45.8309
45.6463
45.6480
45.5803
45.6336
46.1770
45.7585
45.9661
45.8446
46.1402
46.0901
46.2266
46.4037
46.3678
46.4716
45.5076
45.4789
45.5178
45.7420
45.9129
45.9975
46.0840
46.2757
46.3376
46.4353
46.7193
46.9955
47.3618
46.7723
46.5966
46.7846
46.5786
46.4581
45.8908
45.5556
45.2214
45.1274
45.2667
45.1030
45.1097
45.1143
45.4262
45.4859
45.4852
45.9470
46.1081
45.7481
45.7360
45.6981
46.2140
46.3535
46.2961
46.4088
46.5070
45.9005
46.1794
46.3006
46.2907
46.1916
46.6862
46.8228
46.7711
46.4421
46.6235
46.9485
47.2101
47.3672
47.2659
47.2291
47.3021
47.4541
47.4672
47.2918
47.1228
47.1202
46.8216
46.3118
46.6459
46.5643
46.4966
46.3542
46.8458
47.0061
46.9653
47.2803
47.1120
47.0340
46.9425
46.9335
46.9444
46.9708
46.8558
47.0492
47.0821
47.2873
47.0961
47.2767
47.3844
47.4037
47.9899
48.1686
48.1611
48.0146
48.1508
47.4338
47.6999
47.8822
47.8127
47.6077
46.8350
46.7904
46.8574
46.9443
46.6370
46.9725
47.2213
46.9543
47.0559
46.7707
46.4956
46.5338
46.0245
45.5892
45.4101
45.7204
45.3527
45.2443
44.5115
44.5226
45.1429
45.1529
45.1365
44.3173
43.7621
43.5681
43.3374
43.1623
42.9183
42.1675
42.1710
42.0915
42.1185
42.0212
41.8730
41.9354
42.1626
41.9482
42.1452
42.1539
41.7935
41.6538
41.9207
41.7891
42.0884
42.1198
41.7009
41.2889
41.4321
41.7286
41.6663
42.4114
42.5639
41.9189
41.6249
41.6954
41.7464
41.9766
41.4616
41.1505
41.6885
41.7668
41.8427
41.8500
41.9226
42.2777
42.2631
42.7765
42.5869
42.7592
42.7961
42.5158
41.9574
41.7337
42.1080
42.1089
41.9558
42.2813
42.6635
42.5057
42.7718
42.9858
43.1076
43.0956
42.8803
42.9614
43.4486
43.7659
43.9304
43.7734
43.9714
43.8485
43.5856
43.4604
43.5936
43.9298
43.6882
43.8040
43.9878
44.1964
43.6849
43.9792
44.3825
44.0696
43.7903
43.4368
44.2477
44.3830
44.7428
44.9087
45.1745
44.9149
45.0453
45.5209
46.1571
46.1438
45.8385
45.7191
46.0069
45.5965
44.9802
44.6246
44.7764
44.8307
44.7164
45.3232
45.4314
45.3490
45.1655
45.5538
45.5079
45.3402
45.2661
44.9710
44.5839
44.6902
44.9972
45.0873
45.0995
45.2824
45.7165
46.0619
46.3078
46.3078
46.3365
46.3616
46.5040
46.9291
47.9857
47.9647
48.0971
48.1378
48.0092
48.2316
47.4839
48.5439
48.3293
48.1853
47.9749
47.7770
47.6326
47.5156
47.8854
48.0389
48.3361
47.9577
48.5304
48.5400
48.3337
47.3502
47.6314
47.6890
47.7420
47.4870
47.4072
47.2224
47.2442
46.9641
47.1644
46.6295
46.5337
46.6354
47.1605
47.3879
47.7595
48.1068
47.9288
47.7404
47.6433
47.3300
47.0494
47.0075
46.9787
47.3117
47.3348
47.4193
47.7500
48.1659
48.2307
48.3744
48.2187
48.6505
48.8482
48.9445
48.9089
48.9798
49.3705
49.3838
49.3470
49.4097
49.5150
49.6746
49.5228
49.7573
50.1522
50.2329
50.0807
50.2505
49.7193
49.8423
49.7526
50.0277
50.1651
50.2950
50.1928
50.2081
49.7311
49.7813
49.6009
49.6773
49.6633
49.6463
49.6193
49.6975
49.6200
49.2099
49.4566
50.3476
50.8300
50.7891
50.9807
50.5560
50.8850
50.3753
50.0127
49.6869
49.3376
49.2209
48.8371
48.5480
48.4234
48.7717
48.9915
49.1400
48.8510
48.9865
49.0619
49.3880
49.4786
49.7195
49.9399
49.3984
49.5101
49.5564
49.3946
49.9649
49.9914
50.3331
50.3572
49.8289
50.2343
49.9929
50.6304
50.8114
51.2962
51.4217
50.8069
50.0905
50.8448
51.0042
50.7830
51.1147
51.0080
50.9177
50.5021
50.5488
50.6918
50.2514
50.2133
50.8450
51.0799
50.6737
50.6316
50.1844
50.0573
50.2669
50.4472
50.5649
51.2200
51.2302
51.4919
51.3216
51.9687
51.3558
51.8583
51.6993
52.5842
52.5511
52.0064
51.3588
52.0217
51.3794
52.7811
51.4451
51.6790
51.3758
51.5546
51.6823
51.5876
51.8477
52.0364
52.4757
52.5764
51.5597
52.3130
51.9299
52.0831
51.1746
51.6995
52.0365
51.7172
51.7338
52.6341
52.5406
52.7992
53.1112
52.8396
52.8787
52.9577
53.6307
53.9366
54.5102
54.9165
54.7280
54.8220
56.0143
55.5319
55.7165
55.4214
56.0353
55.4903
55.1268
56.1164
55.4913
56.2273
57.0798
56.6438
57.0195
56.5599
55.5277
56.2889
55.6039
56.4445
55.5671
54.3829
53.7060
54.9953
55.8716
57.1544
54.7323
56.6168
57.7807
54.2177
54.2819
54.2761
52.9166
53.2482
53.6974
53.7724
53.6830
52.5129
52.5735
52.2231
51.0615
50.9196
50.1634
51.0055
51.0597
51.2112
51.2257
51.1046
51.1674
51.6702
51.2288
50.6854
51.0775
50.9836
51.2442
51.0739
50.6700
50.9006
49.9366
49.6801
49.8670
49.7217
49.3416
49.2027
49.2059
48.9788
48.6699
48.9385
48.6837
49.1296
49.9592
50.1349
49.3063
48.6875
48.4980
48.6975
48.3547
48.1903
48.7424
48.7501
48.9389
48.4913
49.3546
48.1794
47.5242
47.3678
47.8756
48.1332
47.7251
47.5925
47.5686
48.3293
48.5837
47.6700
47.3691
47.2422
47.7533
48.2392
49.7259
50.0418
49.8235
48.9195
49.0241
49.3751
49.1762
49.2521
49.8951
49.7447
49.9809
50.0344
50.2138
49.5357
49.8882
50.7001
51.3426
51.2697
51.8242
51.1512
51.8177
51.6606
51.2261
50.4861
50.3288
49.4547
50.3055
50.2175
51.0037
52.1748
52.9574
53.4743
52.0688
50.8975
50.3927
50.2013
49.8959
49.6645
49.2374
49.7718
48.5818
48.9658
48.6696
48.4886
47.5608
47.9779
47.4643
46.2988
45.4648
46.1304
46.2046
45.2271
44.5345
44.1860
43.9181
43.8886
43.7754
43.8327
44.0349
44.4390
44.5728
44.4646
44.5402
44.7994
44.9010
45.0864
44.8313
44.2679
44.1465
44.3982
45.0115
45.0426
44.3827
44.0841
43.9774
43.9145
43.6593
44.0483
43.8030
43.7357
43.7826
44.8203
44.3105
44.6978
45.0197
45.0185
44.9001
44.1197
42.7344
42.7496
42.3248
42.5475
41.9298
41.0970
40.7699
40.5442
40.8283
40.9586
40.6963
40.3824
40.8512
41.6693
41.8988
41.3046
42.1823
41.9223
41.7107
41.5199
42.6936
42.5802
42.9855
43.1766
42.2154
41.4684
42.1474
43.8255
44.0415
42.2786
41.4993
40.3238
40.3349
41.2827
41.4961
40.4979
41.7832
43.3604
44.3549
45.3398
45.1678
45.2124
45.9622
45.2725
46.3120
46.0901
45.4105
45.9140
47.0168
47.1638
47.3530
47.2224
47.9134
48.3563
48.6266
48.1822
47.9920
49.4397
47.9830
48.0604
49.7312
49.4679
49.8600
49.7043
49.0803
48.9288
50.2373
50.3315
49.4619
49.8401
50.2740
50.4823
50.3764
52.0273
52.5015
52.4399
52.4667
52.5623
53.0340
54.7009
52.6017
53.7495
54.6599
54.4636
54.7826
54.0404
54.3479
52.6646
51.2267
52.8613
54.2321
54.3363
54.3027
54.4886
54.2587
55.1785
54.1618
52.8528
48.4932
48.4026
48.7655
44.8108
45.2766
46.9348
46.9449
48.7774
52.3757
51.2493
58.1447
52.4633
50.4419
49.2443
47.7917
47.3528
47.2268
46.5287
46.5662
46.4012
47.7162
44.7530
45.3174
43.3333
42.3821
41.2075
39.8122
39.8693
40.4814
41.1749
41.5234
41.6597
41.9098
41.6706
40.7414
40.9237
40.3158
40.5090
41.8436
39.6537
38.8140
37.4299
38.6896
38.2122
37.7434
37.3451
37.2241
36.8786
36.5158
36.4566
36.3036
36.4974
36.1189
36.0846
36.0783
35.9436
35.8912
36.0278
35.7364
35.6588
35.6155
35.5430
35.5802
35.3890
35.3089
35.3497
34.8616
34.4865
34.6730
35.0723
35.1766
35.0615
34.9313
35.0177
34.9962
34.2340
34.0826
34.0927
33.8056
33.6570
34.0494
33.9325
33.7371
34.1711
34.2705
34.3254
34.0289
33.4426
33.1466
32.9406
33.0045
32.9032
33.1071
33.1024
33.1522
33.1000
33.0379
33.0304
33.1766
32.9821
32.8391
33.3664
33.1561
32.9172
32.7797
32.6292
32.6992
32.4845
32.8918
32.9730
32.7002
32.6109
32.6860
32.4751
32.6306
32.6783
32.7064
32.4353
31.9596
32.0368
31.9403
32.0276
31.7464
31.9211
32.2248
32.4379
32.2439
32.0718
32.2046
32.0692
31.6678
31.4658
31.5016
31.5385
31.6930
31.9535
31.8017
31.6941
32.0479
32.0736
31.8194
31.4829
31.5246
31.4294
31.7578
31.9110
32.1410
32.1265
32.1466
32.0465
31.8985
31.7612
31.5908
31.3757
31.4893
31.4440
31.6556
31.8021
31.9884
31.9546
31.9379
31.7964
31.9404
32.3197
32.1918
32.6320
32.5765
32.6841
32.5997
32.4029
32.6723
32.5620
32.3567
32.3118
32.3820
32.3644
32.2846
32.6535
32.8490
32.7328
32.8038
32.5898
32.6551
32.7075
32.4753
32.3258
32.2209
32.2194
31.9714
31.6701
32.2132
32.4222
32.0954
31.7846
32.0932
32.1879
32.3316
32.0989
32.5222
32.9852
33.0453
33.0023
32.8823
32.8470
32.7381
32.9533
32.7131
32.5529
32.7480
32.9067
32.5373
32.3900
32.2960
32.1349
31.9317
32.0169
32.2719
32.5519
32.1520
32.0029
32.1619
31.6833
31.6312
31.3905
31.5402
31.2596
31.3889
31.5630
31.9774
31.6603
31.4613
31.4883
30.9985
31.2472
31.3714
30.7789
30.6193
30.8825
30.8428
30.7269
30.5755
30.5118
30.4012
30.5109
30.3885
30.6048
30.6081
30.6885
30.5452
30.7060
30.7058
30.7224
30.7033
30.9686
30.8973
30.7423
31.0378
31.0453
31.0582
30.8691
30.9213
30.8409
30.8447
30.7488
30.8939
31.0405
31.2301
31.2404
31.2101
31.3276
31.2961
31.2894
31.3216
31.0089
31.2315
31.5388
31.2749
31.2624
31.2112
31.2316
31.1992
31.3003
31.2811
31.1841
31.1374
31.0692
31.0537
30.9815
30.8659
30.6067
30.6455
30.6099
30.4683
30.3715
30.4909
30.7247
31.0105
30.9782
30.9305
31.1019
31.0902
31.2066
31.1631
30.9982
31.0880
31.1892
31.2787
31.2887
31.0660
31.1018
31.1906
31.3832
31.4950
31.3330
31.1941
30.9681
30.9471
31.0083
30.9074
30.9577
31.3058
31.3184
31.3685
31.6763
31.6753
31.8359
31.8866
32.0734
31.9086
31.8152
31.7872
31.6507
31.5546
31.5830
31.5954
31.5697
31.4612
31.3602
31.3438
31.6706
31.5991
31.8354
31.8770
31.9671
32.0019
32.0061
32.0242
31.9175
31.8509
31.6215
31.7253
31.7637
31.6560
31.8923
32.0137
32.0242
31.9756
31.9763
31.7574
31.5838
31.4041
31.3087
31.2245
31.2778
31.0521
31.2014
31.2091
31.3824
31.4995
31.3907
31.3142
31.4160
31.5331
31.5524
31.5424
31.4855
31.3428
31.2516
31.1900
31.4729
31.4113
31.1948
31.3277
31.5598
31.7269
31.4502
31.3033
31.1740
31.2651
31.7342
31.7133
31.6659
31.4135
31.0817
30.9210
30.8533
30.9350
30.7970
30.5476
30.3080
30.2851
30.3378
30.3130
30.3541
30.3981
30.4047
30.4959
30.6394
30.8520
30.7998
30.9651
31.0179
30.9375
30.8445
30.8250
30.6631
30.8092
30.6015
30.6098
30.7671
30.7916
30.7695
30.7412
30.9325
30.5537
30.7501
30.7063
30.5761
30.4550
30.5454
30.6718
31.0707
31.1903
31.2423
30.9492
30.6368
30.5863
30.5969
30.4751
30.3590
30.2948
30.0670
30.1457
30.1388
30.1399
30.1590
30.1786
30.0937
29.9911
29.9366
29.9357
29.9373
29.8349
29.8425
29.8951
29.8729
29.7255
29.8439
29.8501
29.8312
29.6634
29.8462
29.7196
29.7027
29.8058
29.9075
30.0808
30.0293
30.0122
29.9735
30.0149
30.2149
30.1612
30.0499
30.1533
30.0091
30.0627
29.9293
29.9827
29.9625
29.8247
29.9463
30.1769
30.4668
30.4508
30.5537
30.5889
30.7521
30.8019
30.7319
30.7465
30.7488
30.7899
30.8222
30.5407
30.5407
30.7019
30.8463
30.8207
31.0155
31.0360
31.1296
31.2132
31.4961
31.1938
31.2072
31.1073
31.1590
31.1683
31.2467
31.2419
31.1474
31.0783
31.1623
31.0601
31.0407
31.2943
31.3162
31.1780
31.2734
31.2262
31.2682
31.4722
31.5335
31.6519
31.6772
31.6192
31.6982
31.6942
31.6243
31.4993
31.6158
31.6515
31.6524
31.4761
31.3384
31.3963
31.4937
31.4782
31.6139
31.4765
31.5818
31.2860
31.0825
31.2130
31.3784
31.2495
31.5487
31.7360
31.6608
31.7768
31.8971
31.8446
31.7314
31.5904
31.5629
31.5989
31.6896
31.8072
31.5769
31.7217
31.8009
31.8390
31.9445
31.9495
32.2597
31.7133
31.6713
31.4905
31.8962
32.1647
32.3282
32.6117
32.4291
32.6442
32.5251
32.8351
32.6998
32.8907
32.8461
32.5965
32.4577
32.3156
32.1630
31.9923
32.0354
32.0977
32.4045
32.3759
32.2435
32.2396
32.0842
32.0301
32.1601
32.0867
31.6771
31.7510
31.6961
31.8973
32.3871
32.3045
32.2967
32.1576
32.0503
31.9226
32.1435
32.3383
32.0302
31.8473
31.6942
31.7777
32.0009
32.0405
32.1577
32.0815
32.0134
32.1750
32.3098
32.3851
32.1450
32.0528
31.7618
31.9832
31.9535
32.0259
32.1849
32.0343
32.3011
32.2753
32.5839
32.2097
31.9009
31.8032
31.4830
31.6600
31.6986
31.8756
31.7481
31.7023
31.3093
31.7384
31.9508
32.6487
32.5440
32.0332
31.6471
31.4045
31.0841
30.9857
30.8083
30.7349
30.5812
30.5712
30.7886
30.5718
30.6115
30.3238
30.1747
30.1672
30.0862
30.1891
29.9422
29.9410
29.9147
29.7848
29.9650
29.8472
29.8349
29.7001
29.7404
29.6451
29.6727
29.8284
29.8108
29.6576
29.7584
29.6043
29.5542
29.7349
29.6983
29.7369
29.6802
29.5426
29.6598
29.6142
29.4451
29.4253
29.3234
29.2130
29.2038
29.2750
29.4185
29.4568
29.5328
29.5045
29.4818
29.5469
29.7997
29.7895
29.7981
29.9390
29.8179
29.6651
29.5899
29.5552
29.6759
29.5907
29.2152
29.0607
29.0770
29.5080
29.8948
29.9563
29.9723
30.1217
30.1465
30.1126
30.0447
29.9262
29.9642
29.8286
29.8632
30.2079
30.3477
30.2567
30.2642
30.2645
30.3131
30.1776
30.2688
30.2813
30.3423
30.6362
30.9212
30.8925
31.1352
31.0981
31.0998
31.2653
31.0490
31.0930
31.1957
31.2633
31.5679
31.2937
30.9353
30.4543
30.5544
30.6476
30.7546
30.9626
30.9023
30.8448
30.8029
30.7428
30.7329
30.8468
30.7161
30.7931
30.9338
30.9331
30.4838
30.3991
30.3935
30.2764
30.3383
30.3151
30.2065
30.1267
30.0540
29.9984
29.9587
30.1082
30.0535
30.0927
30.0221
30.0736
29.8356
29.8944
30.0960
29.7728
30.0092
30.0614
30.2153
30.1731
30.5075
30.1577
30.1267
30.2784
30.1660
30.4362
30.6477
30.8457
30.6703
30.5892
30.2140
30.5446
30.3828
30.6618
30.5713
30.5057
30.9810
31.0187
31.2102
30.9389
30.9791
31.1023
30.8217
30.9137
31.1392
31.4097
31.3399
31.2855
31.4700
31.5669
31.8045
31.4178
30.9663
30.7378
30.6277
30.3755
30.2641
30.0146
29.9295
29.8396
29.8947
29.7361
29.6929
29.5319
29.5967
29.4669
29.3717
29.2549
29.2807
29.2045
29.3390
29.5988
29.5755
29.4295
29.2115
29.1462
29.1697
29.7757
29.6961
29.8315
29.5763
29.1507
28.9077
28.8202
29.0318
29.0622
28.9171
29.1088
29.0949
29.1275
29.2079
29.1461
29.3487
29.5073
29.5321
29.4461
29.3607
29.2357
29.2424
29.3840
29.1329
29.0934
29.0924
28.9733
28.9443
28.9477
28.9652
28.9088
28.8208
28.6605
28.6216
28.6718
28.7227
28.8087
28.7203
28.6771
28.6307
28.6534
28.7155
28.8357
28.6431
28.4799
28.3207
28.3133
28.4441
28.3276
28.4876
28.6317
28.9107
28.8221
28.7617
28.8198
28.9132
29.0339
29.1214
28.9616
28.8731
28.8613
28.8872
28.8387
28.9858
28.9799
28.9819
28.8823
28.8871
28.6194
28.4696
28.7112
28.8190
28.8858
29.0121
29.1118
29.2661
29.3945
29.3391
29.4879
29.5276
29.4857
29.2335
29.3360
29.3204
29.2707
29.3918
29.3094
29.4863
29.3528
29.3523
29.2412
29.3427
29.2911
29.3648
29.2209
29.0853
28.9465
28.9504
28.9870
28.7970
28.8307
28.9435
29.0249
29.0267
29.2103
29.3215
29.4746
29.4020
29.3211
29.1425
28.9534
28.9464
29.0789
29.3076
29.6158
29.6014
29.4860
29.5782
29.6776
29.5779
29.7342
29.7263
29.6561
29.6737
29.6437
29.4141
29.4182
29.4601
29.5894
29.7046
29.7257
29.7294
29.7702
29.7321
29.7572
29.7457
29.7780
29.8844
30.0048
29.9926
30.0952
29.9867
30.1326
30.3648
30.3784
30.1469
30.4735
30.7929
30.8722
30.3778
30.4921
30.4292
30.0974
30.1899
30.3081
30.1996
30.2856
30.1845
30.4037
30.4671
30.5998
30.5003
30.5431
30.6007
30.5700
30.7067
30.8878
31.0901
31.1558
31.1768
30.9372
30.8055
30.7493
